customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges.Monthly,account_Charges.Total,Cuentas_Diarias,customer_gender_male,internet_InternetService_fiber optic,internet_InternetService_no,account_Contract_one year,account_Contract_two year,account_PaymentMethod_credit card (automatic),account_PaymentMethod_electronic check,account_PaymentMethod_mailed check
6484-LATFU,False,0,0,0,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.55,1657.4,0.8183333333333334,True,False,True,False,True,False,False,True
6485-QXWWE,False,0,0,1,62,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,1638.7,0.8666666666666667,False,False,True,False,True,False,False,False
6486-LHTMA,False,1,1,0,31,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,90.7,2835.5,3.0233333333333334,False,True,False,True,False,False,True,False
6490-FGZAT,False,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.65,109.3,0.6883333333333332,True,False,True,False,False,False,False,True
6496-JDSSB,False,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,80.0,624.6,2.6666666666666665,False,True,False,False,False,False,False,False
6496-SLWHQ,True,1,0,0,3,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.0,294.45,3.5,True,True,False,False,False,False,True,False
6497-TILVL,False,0,1,1,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,50.7,350.35,1.6900000000000002,False,False,False,False,False,False,False,True
6500-JVEGC,False,0,0,0,68,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,101.35,7110.75,3.378333333333333,True,True,False,True,False,False,False,False
6502-HCJTI,True,1,1,0,7,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,94.7,673.1,3.1566666666666667,True,True,False,False,False,True,False,False
6502-KUGLL,False,0,1,1,14,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,59.45,780.85,1.9816666666666667,False,False,False,False,False,False,False,False
6502-MJQAE,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.6,69.6,2.32,True,True,False,False,False,False,True,False
6504-VBLFL,False,0,1,0,55,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,58.6,3068.6,1.9533333333333334,True,False,False,False,True,False,True,False
6505-OZNPG,False,0,0,0,6,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,63.4,348.8,2.1133333333333333,False,False,False,False,True,False,False,True
6506-EYCNH,False,0,1,1,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.55,543.8,0.6516666666666667,False,False,True,False,False,False,False,False
6507-DTJZV,False,0,0,1,13,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,66.4,831.75,2.2133333333333334,True,False,False,False,False,True,False,False
6507-MIKMI,True,0,0,0,41,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,106.3,4443.45,3.5433333333333334,False,True,False,False,False,False,True,False
6507-ZJSUR,False,1,1,0,23,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,90.45,2117.25,3.015,True,True,False,False,False,False,True,False
6508-NJYRO,False,0,1,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.8,294.95,0.6266666666666667,True,False,True,True,False,False,False,True
6508-TFQQW,True,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,70.3,2.3433333333333333,True,True,False,False,False,False,True,False
6509-TSGWN,False,0,1,1,37,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.45,911.6,0.8816666666666666,False,False,True,False,False,False,False,True
6510-UPNKS,False,0,0,0,23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.8,615.35,0.8266666666666667,False,False,True,True,False,True,False,False
6513-EECDB,True,1,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,73.55,73.55,2.4516666666666667,True,True,False,False,False,False,True,False
6516-NKQBO,False,0,1,1,38,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,81.0,3084.9,2.7,True,False,False,False,True,True,False,False
6518-KZXCB,False,0,0,0,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.25,566.5,0.8416666666666667,True,False,True,False,True,False,False,True
6518-LGAOV,True,0,1,0,38,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,105.0,4026.4,3.5,False,True,False,False,False,False,True,False
6518-PPLMZ,False,0,1,1,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.4,1110.35,0.6466666666666666,True,False,True,False,True,False,False,True
6519-CFDBX,False,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.4,80.95,1.5133333333333332,False,False,False,False,False,False,True,False
6519-JNHOZ,True,0,1,0,48,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,65.65,3094.65,2.1883333333333335,False,False,False,True,False,False,True,False
6519-ZHPXP,False,0,1,1,72,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,108.3,7679.65,3.61,False,True,False,False,True,False,False,False
6521-YYTYI,True,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.3,93.3,3.11,True,True,False,False,False,False,True,False
6522-OIQSX,False,0,1,1,69,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,54.95,3772.5,1.8316666666666668,False,False,False,False,True,True,False,False
6522-YRBXD,False,1,1,0,35,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,94.55,3365.4,3.1516666666666664,True,True,False,False,False,False,True,False
6527-PZFPV,False,0,1,1,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.8,469.65,0.6933333333333334,True,False,True,True,False,True,False,False
6532-YLWSI,True,0,1,0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.8,1021.8,0.6933333333333334,False,False,True,True,False,False,False,False
6532-YOHZY,True,0,1,1,45,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.75,4900.65,3.658333333333333,True,True,False,False,True,False,False,False
6537-OTKMY,False,0,0,0,15,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,50.75,688.2,1.6916666666666667,True,False,False,True,False,False,True,False
6537-QLGEX,False,0,0,0,16,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,38.9,664.4,1.2966666666666666,False,False,False,False,False,False,True,False
6538-POCHL,False,0,0,0,33,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,79.0,2576.8,2.6333333333333333,True,True,False,False,False,True,False,False
6542-LWGXJ,False,0,1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,78.25,0.8333333333333334,True,False,False,False,False,False,False,True
6543-CPZMK,True,0,1,1,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,29.95,248.95,0.9983333333333333,True,False,False,False,False,False,True,False
6543-JXSOO,False,0,1,1,23,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,57.75,1282.85,1.925,False,False,False,True,False,False,False,True
6543-XRMYR,True,1,0,0,30,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,99.7,2967.35,3.3233333333333333,False,True,False,False,False,False,True,False
6546-OPBBH,False,0,1,1,51,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.95,1216.35,0.7983333333333333,True,False,True,True,False,False,False,True
6547-ETRKK,True,0,1,0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.8,1021.8,0.6933333333333334,False,False,True,True,False,False,False,False
6549-BTYPG,False,0,1,0,60,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,60.8,3603.45,2.0266666666666664,False,False,False,False,True,True,False,False
6549-NNDYT,False,0,0,0,13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,30.85,394.1,1.0283333333333333,False,False,False,False,False,False,False,False
6549-YMFAW,False,1,1,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.25,204.55,0.7083333333333334,True,False,True,False,False,False,False,True
6551-GNYDG,False,0,1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.9,1152.8,2.6966666666666668,False,True,False,False,False,False,False,False
6551-VLJMV,False,0,1,0,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,679.0,0.6683333333333333,True,False,True,False,True,True,False,False
6551-ZCOTS,False,1,0,0,33,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.9,847.8,0.83,True,False,True,True,False,False,False,False
6554-ONRKJ,True,0,0,1,39,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,54.85,2191.7,1.8283333333333334,True,False,False,True,False,False,False,False
6556-DBKZF,False,0,1,1,71,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,76.05,5436.45,2.5349999999999997,False,True,False,False,True,False,True,False
6557-BZXLQ,False,1,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.65,1043.3,2.3216666666666668,True,True,False,False,False,False,True,False
6559-ILWKJ,True,0,1,0,71,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,49.35,3515.25,1.645,True,False,False,False,True,False,True,False
6559-PDZLR,False,0,0,0,26,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,98.65,2537.0,3.2883333333333336,True,True,False,False,False,False,True,False
6559-RAKOZ,False,0,1,1,49,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,97.95,4917.9,3.265,True,True,False,True,False,False,True,False
6563-VNPMN,False,1,0,0,45,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,85.7,3778.1,2.856666666666667,False,True,False,False,False,False,False,False
6563-VRERX,False,0,1,1,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.6,690.25,0.6866666666666668,True,False,True,True,False,False,False,True
6567-HOOPW,True,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,79.2,79.2,2.64,False,True,False,False,False,False,True,False
6568-POCUI,False,0,1,0,45,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,95.2,4285.8,3.1733333333333333,False,True,False,False,True,True,False,False
6569-KTMDU,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.1,19.1,0.6366666666666667,False,False,True,False,False,False,False,True
6572-ADKRS,False,0,0,0,46,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,74.8,3548.3,2.493333333333333,False,True,False,False,False,True,False,False
6574-MCOEH,False,0,1,1,33,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,79.15,2531.4,2.6383333333333336,False,False,False,True,False,False,True,False
6575-SUVOI,False,1,1,0,25,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,69.5,1752.65,2.316666666666667,False,False,False,False,False,True,False,False
6576-FBXOJ,False,0,1,0,17,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,54.6,934.8,1.82,True,False,False,True,False,False,True,False
6578-KRMAW,False,0,0,0,32,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,93.4,2979.3,3.1133333333333337,True,True,False,False,False,True,False,False
6579-JPICP,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.4,20.4,0.6799999999999999,True,False,True,False,False,False,False,True
6581-NQCBA,True,0,1,0,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,49.95,810.2,1.665,False,False,False,False,False,False,True,False
6582-OIVSP,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.3,45.3,1.51,False,False,False,False,False,False,False,True
6582-PLFUU,False,0,1,1,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,1086.75,0.6516666666666667,True,False,True,False,True,True,False,False
6583-KQJLK,False,1,1,0,15,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,94.65,1285.05,3.1550000000000002,False,True,False,False,False,False,True,False
6583-QGCSI,True,1,1,0,50,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,88.05,4367.35,2.935,False,True,False,False,False,False,True,False
6583-SZVGP,False,0,0,0,48,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,108.1,5067.45,3.603333333333333,True,True,False,False,True,False,False,False
6584-VQMYT,False,0,0,1,27,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,56.2,1567.55,1.8733333333333335,True,False,False,True,False,False,False,True
6585-WCEWR,False,0,1,1,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,1354.4,0.6783333333333333,True,False,True,False,True,False,True,False
6586-MYGKD,False,0,1,0,70,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,76.95,5289.8,2.565,True,False,False,False,True,True,False,False
6586-PSJOX,False,0,0,1,15,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,55.2,864.55,1.84,True,False,False,True,False,True,False,False
6591-QGOYB,False,0,0,0,17,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,106.65,1672.1,3.555,True,True,False,False,False,False,False,False
6595-COKXZ,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.45,44.45,1.4816666666666667,False,False,False,False,False,False,False,True
6595-YGXIT,True,1,0,0,25,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,88.95,2291.2,2.9650000000000003,True,True,False,False,False,False,True,False
6598-KELSS,False,0,0,1,50,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,43.05,2208.05,1.4349999999999998,True,False,False,True,False,False,False,False
6598-RFFVI,True,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.3,28.3,0.6433333333333333,True,False,True,True,False,True,False,False
6599-CEBNN,True,0,0,0,34,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,73.95,2524.45,2.4650000000000003,False,True,False,False,False,True,False,False
6599-GZWCM,False,0,0,0,13,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.65,966.25,2.4883333333333337,False,True,False,True,False,False,False,True
6599-RCLCJ,True,0,1,0,47,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.55,5124.55,3.6516666666666664,True,True,False,False,False,False,True,False
6599-SFQVE,False,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,55.0,340.4,1.8333333333333333,False,False,False,False,False,False,True,False
6603-QWSPR,False,0,0,0,46,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,104.4,4904.2,3.48,False,True,False,False,True,False,False,False
6603-YRDCJ,False,0,1,0,33,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,61.05,2018.4,2.0349999999999997,True,False,False,False,True,False,False,True
6608-QQLVK,True,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,50.5,50.5,1.6833333333333333,True,False,False,False,False,False,True,False
6609-MXJHJ,False,0,1,1,30,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.1,789.55,0.8366666666666667,False,False,True,False,True,False,False,True
6614-FHDBO,False,0,0,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,109.2,7878.3,3.64,True,True,False,False,True,False,False,False
6614-VBEGU,False,0,1,0,24,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,69.45,1614.05,2.315,False,False,False,False,False,False,False,False
6614-YOLAC,False,0,1,1,71,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,58.65,4145.25,1.9549999999999998,False,False,False,False,True,False,False,True
6614-YWYSC,False,1,1,0,61,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,1501.75,0.8333333333333334,True,False,True,False,True,False,False,False
6615-NGGZJ,True,0,0,0,14,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.55,1415.55,3.3516666666666666,True,True,False,False,False,False,True,False
6615-ZGEDR,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,19.7,0.6566666666666666,True,False,True,False,False,False,False,True
6616-AALSR,False,0,1,1,65,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,104.3,6725.3,3.4766666666666666,False,True,False,False,True,True,False,False
6617-WLBQC,False,0,1,1,23,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,81.85,1810.85,2.728333333333333,False,True,False,True,False,True,False,False
6618-RYATB,True,0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,79.55,79.55,2.6516666666666664,False,True,False,False,False,False,False,True
6619-RPLQZ,False,0,1,1,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.85,892.15,0.6950000000000001,False,False,True,False,True,False,False,True
6620-HVDUJ,False,0,0,0,24,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,60.45,1440.75,2.015,True,False,False,False,False,False,False,False
6620-JDYNW,False,0,0,0,18,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,60.6,1156.35,2.02,False,False,False,False,False,False,False,True
6621-NRZAK,False,0,1,1,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1209.25,0.6666666666666666,False,False,True,False,True,True,False,False
6621-YOBKI,False,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,92.75,0.6783333333333333,True,False,True,False,False,False,False,True
6624-JDRDS,False,0,0,0,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,29.45,161.45,0.9816666666666667,False,False,False,False,False,False,False,False
6625-FLENO,False,0,1,0,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,1185.95,0.6916666666666667,True,False,True,False,True,False,False,True
6625-IUTTT,False,0,0,0,67,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,65.55,4361.55,2.185,True,False,False,False,True,False,False,False
6625-UTXEW,False,0,1,0,12,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,51.25,612.1,1.7083333333333333,False,False,False,False,False,False,True,False
6627-CFOSN,False,0,0,0,59,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,99.45,5623.7,3.315,False,True,False,False,False,False,False,False
6629-CZTTH,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,55.7,55.7,1.8566666666666667,True,False,False,False,False,False,False,True
6629-LADHQ,False,0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,50.95,123.05,1.6983333333333335,False,False,False,False,False,False,False,True
6630-UJZMY,False,1,1,0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,83.25,308.05,2.775,False,True,False,False,False,False,True,False
6631-HMANX,False,0,1,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,85.45,6227.5,2.8483333333333336,True,False,False,False,True,True,False,False
6633-MPWBS,True,0,0,0,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.2,216.9,1.6400000000000001,True,False,False,False,False,False,True,False
6633-SYEUS,False,0,0,0,23,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,83.2,2032.3,2.7733333333333334,False,True,False,False,False,False,False,False
6635-CPNUN,False,0,1,0,28,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,96.6,2684.35,3.2199999999999998,True,True,False,False,False,True,False,False
6635-MYYYZ,True,0,0,0,30,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,85.35,2530.4,2.8449999999999998,False,False,False,True,False,False,False,False
6637-KYRCV,False,0,1,1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,30.5,167.2,1.0166666666666666,False,False,False,False,False,False,True,False
6641-XRPSU,True,0,0,0,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.0,2416.1,2.3333333333333335,False,True,False,False,False,True,False,False
6645-MXQJT,False,0,1,1,2,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,97.1,184.15,3.2366666666666664,True,True,False,False,False,False,True,False
6646-JPPHA,False,1,0,0,14,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,78.85,1043.8,2.628333333333333,False,True,False,False,False,False,True,False
6646-QVXLR,True,1,1,0,62,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.75,6383.35,3.4583333333333335,True,True,False,True,False,False,True,False
6646-VRFOL,True,1,1,0,53,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,103.85,5485.5,3.4616666666666664,True,True,False,False,False,False,True,False
6647-ZEDXT,False,0,0,0,30,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,110.45,3327.05,3.6816666666666666,False,True,False,True,False,True,False,False
6648-INWPS,False,0,1,1,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,341.35,0.6716666666666666,True,False,True,False,False,False,True,False
6648-RXFRG,True,0,0,0,7,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,86.8,620.35,2.893333333333333,True,True,False,False,False,False,True,False
6650-BWFRT,False,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,117.15,8529.5,3.9050000000000002,False,True,False,False,True,True,False,False
6650-VJONK,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43.85,43.85,1.4616666666666667,True,False,False,False,False,False,False,False
6651-AZVTJ,True,0,1,1,49,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,99.8,4872.45,3.3266666666666667,True,True,False,False,False,False,True,False
6651-RLGGM,False,0,1,1,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.3,1688.9,0.8766666666666667,True,False,True,False,True,False,False,True
6652-YFFJO,False,0,0,0,11,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64.9,716.1,2.1633333333333336,False,False,False,False,False,False,True,False
6653-CBBOM,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,70.3,2.3433333333333333,False,True,False,False,False,False,True,False
6654-QGBZZ,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,19.9,0.6633333333333333,False,False,True,False,False,False,False,True
6655-LHBYW,False,0,0,0,50,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,114.35,5791.1,3.8116666666666665,True,True,False,True,False,True,False,False
6656-GULJQ,False,0,1,1,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,83.55,6093.3,2.7849999999999997,True,False,False,False,True,True,False,False
6656-JWRQX,False,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,30.55,30.55,1.0183333333333333,False,False,False,False,False,False,False,True
6661-EIPZC,False,0,1,1,48,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,29.5,1423.05,0.9833333333333333,False,False,False,False,False,True,False,False
6661-HBGWL,True,1,0,0,42,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.75,4323.45,3.4916666666666667,False,True,False,False,False,False,False,False
6663-JOCQO,False,0,1,1,31,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,75.25,2344.5,2.5083333333333333,True,False,False,True,False,False,False,False
6664-FPDAC,True,1,0,0,56,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,111.95,6418.9,3.731666666666667,False,True,False,True,False,False,True,False
6668-CNMFP,False,0,1,1,19,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,89.35,1686.85,2.978333333333333,False,True,False,True,False,False,False,False
6670-MFRPK,False,0,1,1,69,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,79.2,5420.65,2.64,True,True,False,False,True,True,False,False
6671-NGWON,False,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,150.6,0.6783333333333333,False,False,True,False,False,False,False,True
6674-KVJHG,False,0,0,0,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.2,245.15,0.84,False,False,True,True,False,False,True,False
6680-NENYN,True,0,0,0,43,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.6,4759.85,3.4866666666666664,False,True,False,False,True,False,True,False
6680-WKXRZ,True,0,0,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.4,215.8,2.48,False,True,False,False,False,False,False,False
6681-ZSEXG,False,0,1,0,56,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,59.5,3389.25,1.9833333333333334,True,False,False,False,True,True,False,False
6682-QJDGB,True,0,0,1,40,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,55.25,2139.2,1.8416666666666666,True,False,False,False,False,False,False,True
6682-VCIXC,False,0,1,1,43,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,51.25,2151.6,1.7083333333333333,False,False,False,True,False,False,False,False
6683-VLCTZ,True,1,0,0,20,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,98.55,1842.8,3.2849999999999997,True,True,False,False,False,False,True,False
6685-GBWJZ,False,0,1,0,63,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,70.8,4448.8,2.36,True,False,False,True,False,True,False,False
6685-XSHHU,False,0,1,1,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.95,1270.55,0.6983333333333334,True,False,True,False,True,False,False,False
6686-YPGHK,True,1,0,0,47,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,85.5,4042.3,2.85,True,True,False,False,False,False,False,True
6688-UZPWD,True,0,1,0,11,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,102.0,1145.35,3.4,False,True,False,False,False,False,True,False
6689-KXGBO,True,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,50.55,50.55,1.6849999999999998,False,False,False,False,False,False,True,False
6689-TCZHQ,True,1,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,78.95,378.4,2.631666666666667,False,True,False,False,False,False,True,False
6689-VRRTK,False,1,0,0,44,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,109.8,4860.35,3.6599999999999997,False,True,False,True,False,True,False,False
6691-CCIHA,False,0,1,0,62,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,84.95,5150.55,2.8316666666666666,False,False,False,False,True,False,True,False
6692-UDPJC,True,0,1,1,14,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,91.65,1301.0,3.055,False,True,False,False,False,False,True,False
6692-YQHXC,False,0,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.95,1205.5,2.3316666666666666,True,True,False,False,False,True,False,False
6693-DJWTY,False,0,0,1,35,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,55.6,2016.45,1.8533333333333333,False,False,False,True,False,True,False,False
6693-FRIRW,False,0,0,0,18,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,101.3,1794.65,3.3766666666666665,True,True,False,False,False,True,False,False
6695-AMZUF,False,0,1,0,70,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,86.45,5950.2,2.881666666666667,False,False,False,False,True,True,False,False
6695-FRVEC,False,0,1,1,67,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,60.4,3953.7,2.013333333333333,True,False,False,False,True,False,False,False
